GEOID20,C_TOT22,C_HSP22,C_NHS22,C_WHT22,C_BLA22,C_AMI22,C_ASI22,C_NHP22,C_2OM22,C_BLW22,C_AIW22,C_ASW22,C_AIB22,C_AIA22,C_ASN22,C_BLK22,CVAP_TOT22,CVAP_HSP22,CVAP_NHS22,CVAP_WHT22,CVAP_BLA22,CVAP_AMI22,CVAP_ASI22,CVAP_NHP22,CVAP_2OM22,CVAP_BLW22,CVAP_AIW22,CVAP_ASW22,CVAP_AIB22,CVAP_AIA22,CVAP_ASN22,CVAP_BLK22
011250103023120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023116,10,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0
011250103023115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023113,9,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0
011250103023112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023109,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
011250103023108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023105,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023075,5,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103023074,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
011250103023073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023071,41,0,42,59,0,0,0,0,0,0,0,0,0,0,0,0,32,0,30,39,0,0,0,0,0,0,0,0,0,0,0,0
011250103023070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023068,6,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0
011250103023066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023065,32,0,37,51,0,0,0,0,0,0,0,0,0,0,0,0,34,0,38,48,0,0,0,0,0,0,0,0,0,0,0,0
011250103023064,8,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0
011250103023062,10,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0
011250103023061,6,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0
011250103023060,22,0,26,37,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0
011250103023059,23,0,27,38,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0
011250103023058,47,0,55,78,0,0,0,0,0,0,0,0,0,0,0,0,40,0,46,59,0,0,0,0,0,0,0,0,0,0,0,0
011250103023056,19,0,22,29,0,0,0,0,0,0,1,0,0,1,0,0,16,0,18,21,0,0,0,0,0,0,1,0,0,1,0,0
011250103023054,10,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0
011250103023053,8,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0
011250103023052,38,0,37,46,0,0,0,0,0,0,1,0,0,1,0,0,34,0,33,36,0,0,0,0,0,0,2,0,0,1,0,0
011250103023051,5,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103023050,7,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0
011250103023049,6,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0
011250103023048,7,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
011250103023047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023028,13,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0
011250103023027,16,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0
011250103023025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023022,14,0,9,5,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023018,5,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0
011250103023017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023016,10,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0
011250103023015,10,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
011250103023014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023013,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
011250103023012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103023001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022051,41,0,46,41,0,0,0,0,0,0,0,0,0,0,0,0,34,0,37,33,0,0,0,0,0,0,0,0,0,0,0,0
011250103022050,9,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0
011250103022049,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
011250103022047,69,0,75,62,0,0,0,0,0,0,0,0,0,1,0,0,51,0,56,50,0,0,0,0,0,0,0,0,0,0,0,0
011250103022046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022045,33,0,36,27,0,0,0,0,0,0,0,0,0,1,0,0,23,0,25,19,0,0,0,0,0,0,0,0,0,1,0,0
011250103022042,16,0,17,13,3,0,0,0,0,0,0,0,0,0,0,4,14,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0
011250103022041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022040,9,0,9,6,0,0,0,0,0,0,0,0,0,1,0,0,8,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0
011250103022038,4,1,3,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022037,69,2,70,62,0,0,0,0,0,0,0,0,0,0,0,0,59,1,59,52,0,0,0,0,0,0,0,0,0,0,0,0
011250103022036,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
011250103022035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022033,71,1,75,65,3,0,0,0,0,0,0,0,0,0,0,4,53,1,56,51,0,0,0,0,0,0,0,0,0,0,0,0
011250103022032,23,0,26,21,0,0,0,0,0,9,0,0,0,0,0,4,17,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0
011250103022031,5,1,4,2,6,0,0,0,0,0,0,0,0,0,0,9,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
011250103022030,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
011250103022029,9,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0
011250103022028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022027,76,0,84,73,3,0,0,0,0,0,0,0,0,0,0,4,66,0,71,65,0,0,0,0,0,0,0,0,0,0,0,0
011250103022026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022022,12,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0
011250103022020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022019,17,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0
011250103022018,57,1,60,52,0,0,0,0,0,0,0,0,0,0,0,0,40,1,41,37,0,0,0,0,0,0,0,0,0,0,0,0
011250103022016,13,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0
011250103022015,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
011250103022014,33,3,27,24,0,0,0,0,0,0,0,0,0,0,0,0,24,1,20,18,0,0,0,0,0,0,0,0,0,0,0,0
011250103022012,28,0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0
011250103022011,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022010,13,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103022009,24,0,26,23,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0
011250103022005,49,1,50,44,0,0,0,0,0,0,0,0,0,0,0,0,42,0,45,40,0,0,0,0,0,0,0,0,0,0,0,0
011250103022004,41,1,42,37,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0
011250103022003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021032,17,5,13,12,0,0,0,0,0,0,0,0,0,0,0,1,8,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0
011250103021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021030,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
011250103021028,15,1,14,16,0,0,0,0,0,0,0,0,0,0,0,0,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
011250103021027,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
011250103021026,17,4,13,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
011250103021025,11,6,6,5,0,0,0,0,0,0,3,0,0,11,0,0,7,1,6,4,0,0,0,0,0,0,3,0,0,9,0,0
011250103021024,7,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
011250103021022,6,0,6,6,0,0,0,0,0,0,1,0,0,5,0,0,5,0,6,5,0,0,0,0,0,0,2,0,0,5,0,0
011250103021021,4,2,3,0,0,0,0,0,0,0,1,0,0,5,0,0,4,1,3,0,0,0,0,0,0,0,1,0,0,5,0,0
011250103021017,18,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0
011250103021015,38,3,36,40,0,0,0,0,0,0,0,0,0,0,0,0,25,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0
011250103021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021011,39,5,35,34,0,0,0,0,0,3,4,0,0,16,0,1,28,1,26,25,0,0,0,0,0,0,4,0,0,14,0,0
011250103021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021008,7,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
011250103021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021006,9,1,8,8,0,0,0,0,0,3,0,0,0,0,0,1,7,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103021005,14,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103021004,5,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
011250103021002,4,0,4,3,0,0,0,0,0,3,0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
011250103021000,47,3,44,48,0,0,0,0,0,2,0,0,0,0,0,1,30,1,28,30,0,0,0,0,0,0,0,0,0,0,0,0
011250102062072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062069,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062063,17,0,17,17,1,0,0,0,0,0,0,0,0,0,0,1,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
011250102062062,35,0,37,39,0,0,0,0,0,0,0,0,0,0,0,0,28,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0
011250102062061,65,0,66,64,3,0,0,0,0,0,0,0,0,0,0,4,42,1,41,43,0,0,0,0,0,0,0,0,0,0,0,0
011250102062058,64,0,67,60,0,0,0,0,0,0,0,0,0,0,0,0,49,0,50,43,0,0,0,0,0,0,0,0,0,0,0,0
011250102062057,42,0,42,32,3,0,0,0,0,0,4,0,0,4,0,3,39,1,38,32,0,0,0,0,0,0,6,0,0,6,0,0
011250102062053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062052,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
011250102062050,25,0,26,27,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0
011250102062049,56,0,58,56,0,0,0,0,0,0,2,0,0,2,0,0,47,0,47,47,0,0,0,0,0,0,3,0,0,3,0,0
011250102062047,104,0,110,113,0,0,0,0,0,0,0,0,0,0,0,0,83,0,86,91,0,0,0,0,0,0,0,0,0,0,0,0
011250102062046,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
011250102062045,58,0,62,57,0,0,0,0,0,0,6,0,0,6,0,0,41,0,42,42,0,0,0,0,0,0,3,0,0,3,0,0
011250102062039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062035,16,0,17,4,5,0,0,0,0,0,0,0,0,1,0,7,3,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0
011250102062034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062033,11,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
011250102062030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250102062029,4,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
011250102062025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
